id_link_grouplab,tipo,nodo_padre,nombre_grupo_investigacion,sigla_grupo_investigacion,titulo,titulo_original,titulo_normalizado,autor_1,autor_2,autor_3,autor_4,autor_5,issn,isbn,revista,ano
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Análisis Sobre los Ambientes de Aprendizaje Para la Enseñanza y el Aprendizaje del Inglés,Análisis Sobre los Ambientes de Aprendizaje Para la Enseñanza y el Aprendizaje del Inglés,analisis sobre los ambientes de aprendizaje para la ensenanza y el aprendizaje del ingles,LICENIA YANETH PEREA SANTOS,,,,,,,,2015
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Desempeño en el Área de Inglés ¿ Pruebas Saber 11°: Estudiantes de la Zona Rural y Estudiantes de Zona Urbana, de los Colegios Simón Bolívar y Manuel Murillo Toro del municipio de Chaparral - Tolima","Desempeño en el Área de Inglés ¿ Pruebas Saber 11°: Estudiantes de la Zona Rural y Estudiantes de Zona Urbana, de los Colegios Simón Bolívar y Manuel Murillo Toro del municipio de Chaparral - Tolima",desempeno en el area de ingles ¿ pruebas saber 11° estudiantes de la zona rural y estudiantes de zona urbana de los colegios simon bolivar y manuel murillo toro del municipio de chaparral - tolima,GELVER PEREZ PULIDO,,,,,,,,2015
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,LA EDUCACIÓN INFANTIL Y LA ENSEÑANZA POR PROYECTOS,LA EDUCACIÓN INFANTIL Y LA ENSEÑANZA POR PROYECTOS,la educacion infantil y la ensenanza por proyectos,SONIA LUCIA VARGAS AMEZQUITA,,,,,,,,2015
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Estrategias de Aprestamiento para el Desarrollo Motriz y de Lenguaje en el Niño con Síndrome de Williams a la Edad de Tres Años.,Estrategias de Aprestamiento para el Desarrollo Motriz y de Lenguaje en el Niño con Síndrome de Williams a la Edad de Tres Años.,estrategias de aprestamiento para el desarrollo motriz y de lenguaje en el nino con sindrome de williams a la edad de tres anos,JENIFFER XIMENA VEGA FAJARDO,,,,,,,,2015
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Ludoteca bilingüe, una estrategia didáctica para reforzar el aprendizaje del inglés en niños de 5 - 7 años del Instituto Adventista del Carare (INAC)","Ludoteca bilingüe, una estrategia didáctica para reforzar el aprendizaje del inglés en niños de 5 - 7 años del Instituto Adventista del Carare (INAC)",ludoteca bilingue una estrategia didactica para reforzar el aprendizaje del ingles en ninos de 5 - 7 anos del instituto adventista del carare (inac),WILSON ARANA PALOMINO,,,,,,,,2015
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,PROPUESTA PEDAGÓGICA GOOD ENGLISH PARA MEJORAR EL RENDIMIENTO ACADÉMICO DEL PRIMER PERIODO DEL 2016 EN EL ÁREA DE INGLÉS DEL SEGUNDO GRADO DE PRIMARIA DEL CENTRO EDUCATIVO ADVENTISTA LIBERTAD,PROPUESTA PEDAGÓGICA GOOD ENGLISH PARA MEJORAR EL RENDIMIENTO ACADÉMICO DEL PRIMER PERIODO DEL 2016 EN EL ÁREA DE INGLÉS DEL SEGUNDO GRADO DE PRIMARIA DEL CENTRO EDUCATIVO ADVENTISTA LIBERTAD,propuesta pedagogica good english para mejorar el rendimiento academico del primer periodo del 2016 en el area de ingles del segundo grado de primaria del centro educativo adventista libertad,LICENIA YANETH PEREA SANTOS,,,,,,,,2016
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Estrategias de Enseñanza para Desarrollar las Competencias Investigativas en Estudiantes de Grado Quinto de Primaria del Colegio Adventista de Villavicencio,Estrategias de Enseñanza para Desarrollar las Competencias Investigativas en Estudiantes de Grado Quinto de Primaria del Colegio Adventista de Villavicencio,estrategias de ensenanza para desarrollar las competencias investigativas en estudiantes de grado quinto de primaria del colegio adventista de villavicencio,GELVER PEREZ PULIDO,,,,,,,,2015
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"La Motivación en la Clase de Inglés en el grado tercero de primaria de la Institución Educativa Adventista Maranatha, Pucallpa ¿ Perú y una Propuesta como Estrategia Metodológica Basada en las TIC","La Motivación en la Clase de Inglés en el grado tercero de primaria de la Institución Educativa Adventista Maranatha, Pucallpa ¿ Perú y una Propuesta como Estrategia Metodológica Basada en las TIC",la motivacion en la clase de ingles en el grado tercero de primaria de la institucion educativa adventista maranatha pucallpa ¿ peru y una propuesta como estrategia metodologica basada en las tic,GELVER PEREZ PULIDO,,,,,,,,2015
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Rutas de atención de violencias sexuales en medellin,Rutas de atención de violencias sexuales en medellin,rutas de atencion de violencias sexuales en medellin,ANDREA DEL PILAR BERNAL LOPEZ,,,,,,,,2015
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Estrategias de autoridad aplicadas en el aula de clase por maestras del centro educativo mundo alegria.,Estrategias de autoridad aplicadas en el aula de clase por maestras del centro educativo mundo alegria.,estrategias de autoridad aplicadas en el aula de clase por maestras del centro educativo mundo alegria,ANDREA DEL PILAR BERNAL LOPEZ,,,,,,,,2015
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Influencia del Acompañamiento Familiar en el Aprendizaje de Inglés (speaking) en los Niños de transición del Centro Educativo Adventista Emmanuel, Supía Caldas,","Influencia del Acompañamiento Familiar en el Aprendizaje de Inglés (speaking) en los Niños de transición del Centro Educativo Adventista Emmanuel, Supía Caldas,",influencia del acompanamiento familiar en el aprendizaje de ingles (speaking) en los ninos de transicion del centro educativo adventista emmanuel supia caldas,JENIFFER XIMENA VEGA FAJARDO,,,,,,,,2015
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Caracterización y diseño de un sistema de evaluación del profesorado para los colegios adventistas del Norte y Emmanuel en Bogotá ﻿,Caracterización y diseño de un sistema de evaluación del profesorado para los colegios adventistas del Norte y Emmanuel en Bogotá ﻿,caracterizacion y diseno de un sistema de evaluacion del profesorado para los colegios adventistas del norte y emmanuel en bogota ﻿,WILSON ARANA PALOMINO,,,,,,,,2015
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Efecto de las Canciones Infantiles en el Desarrollo de las Habilidades de Aprendizaje en Inglés Reading and Writing en los Estudiantes del grado 3ro del Colegio AdventistaMaranatha, San José del Guaviare,","Efecto de las Canciones Infantiles en el Desarrollo de las Habilidades de Aprendizaje en Inglés Reading and Writing en los Estudiantes del grado 3ro del Colegio AdventistaMaranatha, San José del Guaviare,",efecto de las canciones infantiles en el desarrollo de las habilidades de aprendizaje en ingles reading and writing en los estudiantes del grado 3ro del colegio adventistamaranatha san jose del guaviare,JENIFFER XIMENA VEGA FAJARDO,,,,,,,,2015
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Investigadores, temáticas y tendencias en la lectoescritura musical en personas con autismo","Investigadores, temáticas y tendencias en la lectoescritura musical en personas con autismo",investigadores tematicas y tendencias en la lectoescritura musical en personas con autismo,ANDREA DEL PILAR BERNAL LOPEZ,,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Detección temprana de trastornos del espectro de autismo en niños de 16 a 30 meses del occidente de Medellín.,Detección temprana de trastornos del espectro de autismo en niños de 16 a 30 meses del occidente de Medellín.,deteccion temprana de trastornos del espectro de autismo en ninos de 16 a 30 meses del occidente de medellin,JENIFFER XIMENA VEGA FAJARDO,,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,ANTE PROYECTO DETECCIÓN TEMPRANA DE TRASTORNOS DEL ESPECTRO DEL AUTISMO EN NIÑOS DE 16 a 30 MESES DE EDAD DEL OCCIDENTE DE MEDELLÍN,ANTE PROYECTO DETECCIÓN TEMPRANA DE TRASTORNOS DEL ESPECTRO DEL AUTISMO EN NIÑOS DE 16 a 30 MESES DE EDAD DEL OCCIDENTE DE MEDELLÍN,ante proyecto deteccion temprana de trastornos del espectro del autismo en ninos de 16 a 30 meses de edad del occidente de medellin,JENIFFER XIMENA VEGA FAJARDO,SONIA LUCIA VARGAS AMEZQUITA,,,,,,,2014
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Sistema de Gestión para la Creación de materiales digitales y cursos virtuales en la UNAC,Sistema de Gestión para la Creación de materiales digitales y cursos virtuales en la UNAC,sistema de gestion para la creacion de materiales digitales y cursos virtuales en la unac,WILSON ARANA PALOMINO,,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,EL RITMO COMO POTENCIALIZADOR DE LAS ÁREAS DE LECTO ESCRITURA LÓGICA MATEMÁTICA Y EXPRESIÓN CORPORAL,EL RITMO COMO POTENCIALIZADOR DE LAS ÁREAS DE LECTO ESCRITURA LÓGICA MATEMÁTICA Y EXPRESIÓN CORPORAL,el ritmo como potencializador de las areas de lecto escritura logica matematica y expresion corporal,SONIA LUCIA VARGAS AMEZQUITA,,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Programa Lúdico-Pedagógico para el Desarrollo de la Comprensión Lectora y Producción Textual en el grado 5to del Colegio Cristiano ¿Maranata¿ En Florencia, Caquetá y las Instituciones Educativas: Escuela Normal Superior ¿La Hacienda¿ de Barranquilla y la Institución Educativa Santo Domingo del Ram","Programa Lúdico-Pedagógico para el Desarrollo de la Comprensión Lectora y Producción Textual en el grado 5to del Colegio Cristiano ¿Maranata¿ En Florencia, Caquetá y las Instituciones Educativas: Escuela Normal Superior ¿La Hacienda¿ de Barranquilla y la Institución Educativa Santo Domingo del Ram",programa ludico-pedagogico para el desarrollo de la comprension lectora y produccion textual en el grado 5to del colegio cristiano ¿maranata¿ en florencia caqueta y las instituciones educativas escuela normal superior ¿la hacienda¿ de barranquilla y la institucion educativa santo domingo del ram,GELVER PEREZ PULIDO,JENIFFER XIMENA VEGA FAJARDO,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Buenas Prácticas Educativas en las Escuelas de Educación Básica Primaria de la Iglesia Adventista del Séptimo Día de la ciudad de Medellín,Buenas Prácticas Educativas en las Escuelas de Educación Básica Primaria de la Iglesia Adventista del Séptimo Día de la ciudad de Medellín,buenas practicas educativas en las escuelas de educacion basica primaria de la iglesia adventista del septimo dia de la ciudad de medellin,GELVER PEREZ PULIDO,GUSTAVO ADOLFO PHEREZ GOMEZ,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Semillero de Cuentistas una Estrategia Didáctica para Desarrollar Habilidades Lectoescritoras en los Estudiantes de los Grado Cuarto de la Básica Primara de los Colegios Adventistas de Apartadó, Antioquia y Sabana de Torres, Santander","Semillero de Cuentistas una Estrategia Didáctica para Desarrollar Habilidades Lectoescritoras en los Estudiantes de los Grado Cuarto de la Básica Primara de los Colegios Adventistas de Apartadó, Antioquia y Sabana de Torres, Santander",semillero de cuentistas una estrategia didactica para desarrollar habilidades lectoescritoras en los estudiantes de los grado cuarto de la basica primara de los colegios adventistas de apartado antioquia y sabana de torres santander,GELVER PEREZ PULIDO,RAFAEL REINA TOCORA,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Fortín: Fortaleciendo Hábitos del Consumo de Agua y la Actividad Física a Través del Aprendizaje Creativo,Fortín: Fortaleciendo Hábitos del Consumo de Agua y la Actividad Física a Través del Aprendizaje Creativo,fortin fortaleciendo habitos del consumo de agua y la actividad fisica a traves del aprendizaje creativo,GELVER PEREZ PULIDO,,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,IMPLEMENTACIÓN DE GUÍA DIDÁCTICA CON FINES ESPIRITUALES PARA CUIDADORES DE NIÑOS CON CANCER,IMPLEMENTACIÓN DE GUÍA DIDÁCTICA CON FINES ESPIRITUALES PARA CUIDADORES DE NIÑOS CON CANCER,implementacion de guia didactica con fines espirituales para cuidadores de ninos con cancer,SONIA LUCIA VARGAS AMEZQUITA,,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Capacidades Cognitivas en Estudiantes de Educación Superior: Construcción Teórica,Capacidades Cognitivas en Estudiantes de Educación Superior: Construcción Teórica,capacidades cognitivas en estudiantes de educacion superior construccion teorica,GELVER PEREZ PULIDO,,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Fortalecimiento de habitos del consumo de agua y la actividad física atraves del aprendizaje creativo,Fortalecimiento de habitos del consumo de agua y la actividad física atraves del aprendizaje creativo,fortalecimiento de habitos del consumo de agua y la actividad fisica atraves del aprendizaje creativo,ANDREA DEL PILAR BERNAL LOPEZ,,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Aproximación conceptual del autismo desde la perspectiva hisotrico - espiritual,Aproximación conceptual del autismo desde la perspectiva hisotrico - espiritual,aproximacion conceptual del autismo desde la perspectiva hisotrico - espiritual,ANDREA DEL PILAR BERNAL LOPEZ,,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"La música como potencializador de las áreas de lectoescritura, pensamiento lógico-matemático y expresión corporal en las edades de 4-6 años de la institución educativa Cristóbal Colón en ciudad de Medellín del año 2014.","La música como potencializador de las áreas de lectoescritura, pensamiento lógico-matemático y expresión corporal en las edades de 4-6 años de la institución educativa Cristóbal Colón en ciudad de Medellín del año 2014.",la musica como potencializador de las areas de lectoescritura pensamiento logico-matematico y expresion corporal en las edades de 4-6 anos de la institucion educativa cristobal colon en ciudad de medellin del ano 2014,JENIFFER XIMENA VEGA FAJARDO,,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Programa Lúdico-pedagógico para el desarrollo de la Comprensión Lectora y Producción textual en grado 5to del colegio Cristiano ""Maranata"" en Florencia, Caquetá y las Instituciones: Escuela Normal Superior ""La Hacienda"" de Barranquilla y la Institución Santo Domingo del Ramo en El Carmen, Chucurí","Programa Lúdico-pedagógico para el desarrollo de la Comprensión Lectora y Producción textual en grado 5to del colegio Cristiano ""Maranata"" en Florencia, Caquetá y las Instituciones: Escuela Normal Superior ""La Hacienda"" de Barranquilla y la Institución Santo Domingo del Ramo en El Carmen, Chucurí","programa ludico-pedagogico para el desarrollo de la comprension lectora y produccion textual en grado 5to del colegio cristiano ""maranata"" en florencia caqueta y las instituciones escuela normal superior ""la hacienda"" de barranquilla y la institucion santo domingo del ramo en el carmen chucuri",JENIFFER XIMENA VEGA FAJARDO,,,,,,,,2014
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Características cognitivas según las etapas de Jean Piaget en niños con síndrome de Moebius,Características cognitivas según las etapas de Jean Piaget en niños con síndrome de Moebius,caracteristicas cognitivas segun las etapas de jean piaget en ninos con sindrome de moebius,ANDREA DEL PILAR BERNAL LOPEZ,,,,,,,,2013
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Frustración de padres de hijos con trastorno por déficit de atención e hiperactividad,Frustración de padres de hijos con trastorno por déficit de atención e hiperactividad,frustracion de padres de hijos con trastorno por deficit de atencion e hiperactividad,ANDREA DEL PILAR BERNAL LOPEZ,,,,,,,,2013
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Influencia de las canciones infantiles cristianas en la solución de problemas en niños del grado transición.,Influencia de las canciones infantiles cristianas en la solución de problemas en niños del grado transición.,influencia de las canciones infantiles cristianas en la solucion de problemas en ninos del grado transicion,ANDREA DEL PILAR BERNAL LOPEZ,,,,,,,,2013
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Determinar la relación existente entre el estrés y las actividades extraescolares en los niños de 5-7 años de edad,Determinar la relación existente entre el estrés y las actividades extraescolares en los niños de 5-7 años de edad,determinar la relacion existente entre el estres y las actividades extraescolares en los ninos de 5-7 anos de edad,ANDREA DEL PILAR BERNAL LOPEZ,,,,,,,,2013
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Nivel de las prácticas de formación de los docentes en valores cristianos, del colegio cristiano Maranata","Nivel de las prácticas de formación de los docentes en valores cristianos, del colegio cristiano Maranata",nivel de las practicas de formacion de los docentes en valores cristianos del colegio cristiano maranata,OTONIEL SANGUINO GUTIERREZ,,,,,,,,2013
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Implementación curricular de la media técnica en informática en el Liceo Adventista Libertad de Tame: análisis y propuesta,Implementación curricular de la media técnica en informática en el Liceo Adventista Libertad de Tame: análisis y propuesta,implementacion curricular de la media tecnica en informatica en el liceo adventista libertad de tame analisis y propuesta,GELVER PEREZ PULIDO,,,,,,,,2013
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Análisis del impacto de la Red de Escuelas de Música de Medellín y su intervención en el fortalecimiento del tejido social de la ciudad,Análisis del impacto de la Red de Escuelas de Música de Medellín y su intervención en el fortalecimiento del tejido social de la ciudad,analisis del impacto de la red de escuelas de musica de medellin y su intervencion en el fortalecimiento del tejido social de la ciudad,GELVER PEREZ PULIDO,,,,,,,,2013
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Manual para padres: evite, disminuya y contrarreste el estrés de su hijo causado por las actividades extraescolares","Manual para padres: evite, disminuya y contrarreste el estrés de su hijo causado por las actividades extraescolares",manual para padres evite disminuya y contrarreste el estres de su hijo causado por las actividades extraescolares,JENIFFER XIMENA VEGA FAJARDO,,,,,,,,2013
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Características cognitivas según las etapas de jean Piaget en niños con síndrome de Moebius en Medellín Antioquia,Características cognitivas según las etapas de jean Piaget en niños con síndrome de Moebius en Medellín Antioquia,caracteristicas cognitivas segun las etapas de jean piaget en ninos con sindrome de moebius en medellin antioquia,JENIFFER XIMENA VEGA FAJARDO,,,,,,,,2013
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Vanguardia situada e Identidad cultural en la práctica musical de la UNAC,Vanguardia situada e Identidad cultural en la práctica musical de la UNAC,vanguardia situada e identidad cultural en la practica musical de la unac,,,,,,,,,2022
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Innovación en Procesos Evaluativos del Programa de la Licenciatura en Educación Infantil,Innovación en Procesos Evaluativos del Programa de la Licenciatura en Educación Infantil,innovacion en procesos evaluativos del programa de la licenciatura en educacion infantil,,,,,,,,,2021
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Enhancing oral production through Creative-Task in EFL Education,Enhancing oral production through Creative-Task in EFL Education,enhancing oral production through creative-task in efl education,,,,,,,,,2021
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"4 CIDIA: Cuarto congreso internacional de la División interamericana: Investigación, desarrollo e innovación: repensando la misión de la educación adventista","4 CIDIA: Cuarto congreso internacional de la División interamericana: Investigación, desarrollo e innovación: repensando la misión de la educación adventista",4 cidia cuarto congreso internacional de la division interamericana investigacion desarrollo e innovacion repensando la mision de la educacion adventista,,,,,,,,,2021
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,METODOLOGIAS ACTIVAS,METODOLOGIAS ACTIVAS,metodologias activas,,,,,,,,,2020
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,ENTRENAMIENTO CURRICULAR EN INVESTIGACIÓN,ENTRENAMIENTO CURRICULAR EN INVESTIGACIÓN,entrenamiento curricular en investigacion,,,,,,,,,2020
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"DESARROLLO DE LA CREATIVIDAD E INNOVACIÓN PE-DAGÓGICA EN LA FORMACIÓN DOCENTE, A TRAVÉS DE LA IMPLEMENTACIÓN DE METODOLOGÍAS Y TÉCNICAS CENTRADA EN LOS ESTUDIANTES","DESARROLLO DE LA CREATIVIDAD E INNOVACIÓN PE-DAGÓGICA EN LA FORMACIÓN DOCENTE, A TRAVÉS DE LA IMPLEMENTACIÓN DE METODOLOGÍAS Y TÉCNICAS CENTRADA EN LOS ESTUDIANTES",desarrollo de la creatividad e innovacion pe-dagogica en la formacion docente a traves de la implementacion de metodologias y tecnicas centrada en los estudiantes,,,,,,,,,2020
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,FORTALECIMIENTO DE LA CALIDAD DEL CURRÍCULO,FORTALECIMIENTO DE LA CALIDAD DEL CURRÍCULO,fortalecimiento de la calidad del curriculo,,,,,,,,,2020
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Construcción de productos audiovisuales para el acompañamiento de las actividades de enseñanza aprendizaje en Ciencias Básicas,Construcción de productos audiovisuales para el acompañamiento de las actividades de enseñanza aprendizaje en Ciencias Básicas,construccion de productos audiovisuales para el acompanamiento de las actividades de ensenanza aprendizaje en ciencias basicas,,,,,,,,,2020
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Estructuración curricular del Sistema Educativo Adventista en la UCN,Estructuración curricular del Sistema Educativo Adventista en la UCN,estructuracion curricular del sistema educativo adventista en la ucn,,,,,,,,,2020
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,FORTALECIMIENTO DE LA CALIDAD EN EL CURRÍCULO Y LA INVESTIGACIÓN FORMATIVA EN EL PROCESO DE ENSEÑANZA,FORTALECIMIENTO DE LA CALIDAD EN EL CURRÍCULO Y LA INVESTIGACIÓN FORMATIVA EN EL PROCESO DE ENSEÑANZA,fortalecimiento de la calidad en el curriculo y la investigacion formativa en el proceso de ensenanza,,,,,,,,,2020
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Voz, guitarra y piano en los salones hispanoamericanos del entresiglo (ss. XIX y XX).","Voz, guitarra y piano en los salones hispanoamericanos del entresiglo (ss. XIX y XX).",voz guitarra y piano en los salones hispanoamericanos del entresiglo (ss xix y xx),,,,,,,,,2019
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Configuración Modelo Pedagógico comprensivo restaurador para el Sistema Educativo Adventista, Colombia Fase 1","Configuración Modelo Pedagógico comprensivo restaurador para el Sistema Educativo Adventista, Colombia Fase 1",configuracion modelo pedagogico comprensivo restaurador para el sistema educativo adventista colombia fase 1,,,,,,,,,2019
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Implementación de Estrategia Curricular: Proyecto Integrador de los Saberes Disciplinares, Pedagógicos y Didácticos de la Licenciatura en Educación Infantil de la Facultad de Educación.","Implementación de Estrategia Curricular: Proyecto Integrador de los Saberes Disciplinares, Pedagógicos y Didácticos de la Licenciatura en Educación Infantil de la Facultad de Educación.",implementacion de estrategia curricular proyecto integrador de los saberes disciplinares pedagogicos y didacticos de la licenciatura en educacion infantil de la facultad de educacion,,,,,,,,,2019
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Estrategias para fortalecer la enseñanza del idioma inglés en la Lic. Español e Inglés,Estrategias para fortalecer la enseñanza del idioma inglés en la Lic. Español e Inglés,estrategias para fortalecer la ensenanza del idioma ingles en la lic espanol e ingles,,,,,,,,,2019
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Construcción de OVA (Objetos Virtuales de Aprendizaje) para la enseñanza de la guitarra clásica sobre los estudios de Mateo Carcassi,Construcción de OVA (Objetos Virtuales de Aprendizaje) para la enseñanza de la guitarra clásica sobre los estudios de Mateo Carcassi,construccion de ova (objetos virtuales de aprendizaje) para la ensenanza de la guitarra clasica sobre los estudios de mateo carcassi,,,,,,,,,2019
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Rumbo al centenario: sobreviviendo y progresando en el pos-conflicto y en la pos-historia.,Rumbo al centenario: sobreviviendo y progresando en el pos-conflicto y en la pos-historia.,rumbo al centenario sobreviviendo y progresando en el pos-conflicto y en la pos-historia,,,,,,,,,2019
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Developing language skills through implementing integrated tasks in E-Learning an EFL context,Developing language skills through implementing integrated tasks in E-Learning an EFL context,developing language skills through implementing integrated tasks in e-learning an efl context,,,,,,,,,2019
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Disponibilidad léxica de los estudiantes de primer ingreso de la Corporación Universitaria Adventista UNAC en Medellín-Antioquia.,Disponibilidad léxica de los estudiantes de primer ingreso de la Corporación Universitaria Adventista UNAC en Medellín-Antioquia.,disponibilidad lexica de los estudiantes de primer ingreso de la corporacion universitaria adventista unac en medellin-antioquia,,,,,,,,,2019
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Estrategias didácticas para los ambientes virtuales de aprendizaje en el programa de licenciatura en español e inglés de la unac,Estrategias didácticas para los ambientes virtuales de aprendizaje en el programa de licenciatura en español e inglés de la unac,estrategias didacticas para los ambientes virtuales de aprendizaje en el programa de licenciatura en espanol e ingles de la unac,,,,,,,,,2019
